dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,3.177134,179.998770,158.513424,46.246756,-9.962676,0.000000,4.327010
0.020000,2.840936,179.139267,159.436367,46.047503,-9.962676,0.000000,4.352126
0.020000,2.527920,178.275291,160.355324,45.848249,-9.962676,0.000000,4.377541
0.020000,2.238327,177.407385,161.270297,45.648996,-9.962676,0.000000,4.403182
0.020000,1.972315,176.536126,162.181284,45.449742,-9.962676,0.000000,4.428975
0.020000,1.729966,175.662128,163.088286,45.250488,-9.962676,0.000000,4.454843
0.020000,1.511275,174.786024,163.991304,45.051235,-9.962676,0.000000,4.480710
0.020000,1.316152,173.908443,164.890336,44.851981,-9.962676,0.000000,4.506503
0.020000,1.144434,173.030054,165.785383,44.652728,-9.962676,-0.000000,4.532149
0.020000,0.995872,172.151493,166.676445,44.453474,-9.962676,0.000000,4.557581
0.020000,0.870144,171.273395,167.563522,44.254221,-9.962676,0.000000,4.582733
0.020000,0.766861,170.396388,168.446614,44.054967,-9.962676,0.000000,4.607548
0.020000,0.685572,169.521073,169.325721,43.855714,-9.962676,0.000000,4.631973
0.020000,0.625767,168.648022,170.200842,43.656460,-9.962676,0.000000,4.655959
0.020000,0.586890,167.777766,171.071979,43.457207,-9.962676,0.000000,4.679468
0.020000,0.568345,166.910840,171.939131,43.257953,-9.962676,0.000000,4.702462
0.020000,0.567771,166.144553,172.802297,43.058700,-9.962676,0.000000,4.719142
0.020000,0.579999,165.285465,173.661479,42.859446,-9.962676,0.000000,4.734090
0.020000,0.604887,164.430637,174.516675,42.660193,-9.962676,0.000000,4.748887
0.020000,0.642176,163.580250,175.367886,42.460939,-9.962676,0.000000,4.763516
0.020000,0.691593,162.734474,176.215113,42.261686,-9.962676,0.000000,4.777963
0.020000,0.752850,161.893468,177.058354,42.062432,-9.962676,0.000000,4.792213
0.020000,0.825652,161.057384,177.897610,41.863179,-9.962676,0.000000,4.806252
0.020000,0.909691,160.226359,178.732881,41.663925,-9.962676,0.000000,4.820068
0.020000,1.004651,159.400524,179.564167,41.464672,-9.962676,0.000000,4.833649
0.020000,1.110209,158.579989,180.391468,41.265418,-9.962676,0.000000,4.846984
0.020000,1.226035,157.764867,181.214784,41.066164,-9.962676,0.000000,4.860064
0.020000,1.351793,156.955251,182.034114,40.866911,-9.962676,-0.000000,4.872879
0.020000,1.487145,156.151226,182.849460,40.667657,-9.962676,0.000000,4.885422
0.020000,1.631750,155.352860,183.660821,40.468404,-9.962676,0.000000,4.897686
0.020000,1.785264,154.560218,184.468196,40.269150,-9.962676,-0.000000,4.909664
0.020000,1.947343,153.773352,185.271587,40.069897,-9.962676,0.000000,4.921353
0.020000,2.117644,152.992301,186.070992,39.870643,-9.962676,0.000000,4.932747
0.020000,2.295824,152.217100,186.866412,39.671390,-9.962676,0.000000,4.943843
0.020000,2.481545,151.447768,187.657848,39.472136,-9.962676,0.000000,4.954640
0.020000,2.674468,150.684320,188.445298,39.272883,-9.962676,0.000000,4.965134
0.020000,2.874261,149.926762,189.228763,39.073629,-9.962676,0.000000,4.975325
0.020000,3.080594,149.175090,190.008243,38.874376,-9.962676,0.000000,4.985212
0.020000,3.293143,148.429295,190.783738,38.675122,-9.962676,0.000000,4.994796
0.020000,3.511589,147.689359,191.555248,38.475869,-9.962676,0.000000,5.004077
0.020000,3.735618,146.955261,192.322773,38.276615,-9.962676,0.000000,5.013056
0.020000,3.964924,146.226969,193.086312,38.077362,-9.962676,0.000000,5.021736
0.020000,4.199205,145.504451,193.845867,37.878108,-9.962676,0.000000,5.030118
0.020000,4.438167,144.787667,194.601437,37.678855,-9.962676,0.000000,5.038205
0.020000,4.681523,144.076574,195.353021,37.479601,-9.962676,0.000000,5.045999
0.020000,4.928992,143.371122,196.100621,37.280348,-9.962676,0.000000,5.053504
0.020000,5.180301,142.671263,196.844235,37.081094,-9.962676,0.000000,5.060724
0.020000,5.435184,141.976940,197.583865,36.881840,-9.962676,0.000000,5.067661
0.020000,5.693383,141.288098,198.319509,36.682587,-9.962676,0.000000,5.074319
0.020000,5.954644,140.604676,199.051168,36.483333,-9.962676,-0.000000,5.080703
0.020000,6.218725,139.926613,199.778842,36.284080,-9.962676,0.000000,5.086817
0.020000,6.485388,139.253846,200.502531,36.084826,-9.962676,0.000000,5.092664
0.020000,6.754403,138.586311,201.222235,35.885573,-9.962676,0.000000,5.098249
0.020000,7.025546,137.923941,201.937954,35.686319,-9.962676,0.000000,5.103577
0.020000,7.298601,137.266670,202.649688,35.487066,-9.962676,0.000000,5.108651
0.020000,7.573359,136.614431,203.357437,35.287812,-9.962676,0.000000,5.113477
